flow_id,policy_id,claim_id,flow_type,payment_method,flow_status,transaction_date,processing_date,amount,processed_amount,currency,customer_document,bank_name,city,state,created_at
FLOW-0000001290,POL-00000289,CLM-00000615,REFUND,DEBIT,FAILED,2026-05-08,2026-05-11,22141.06,0.0,BRL,961.528.430-06,Mendes Alves e Filhos,Marques,PR,2026-05-25 01:16:38
FLOW-0000001291,POL-00000223,CLM-00000646,COMMISSION,DEBIT,PROCESSED,2025-02-19,2025-02-19,18924.44,18924.44,BRL,178.062.934-69,Lima,Macedo,RJ,2026-05-25 01:16:38
FLOW-0000001292,POL-00000347,CLM-00000230,COMMISSION,BANK_SLIP,CANCELLED,2026-02-14,2026-02-14,1058.93,1058.93,BRL,894.152.360-51,Mendes,Cavalcanti de Nogueira,PR,2026-05-25 01:16:38
FLOW-0000001293,POL-00000149,CLM-00000480,CANCELLATION,DEBIT,PENDING,2025-01-16,2025-01-19,13205.6,13205.6,BRL,609.482.713-96,Gomes S.A.,Peixoto,AP,2026-05-25 01:16:38
FLOW-0000001294,POL-00000077,CLM-00000131,REFUND,CREDIT_CARD,FAILED,2025-06-21,2025-06-21,22684.83,0.0,BRL,317.608.495-10,Souza S.A.,Vasconcelos,RJ,2026-05-25 01:16:38
FLOW-0000001295,POL-00000283,CLM-00000079,COMMISSION,PIX,PENDING,2024-11-03,2024-11-04,13101.15,13101.15,BRL,387.016.925-77,da Costa,Rodrigues,TO,2026-05-25 01:16:38
FLOW-0000001296,POL-00000049,CLM-00000476,REFUND,BANK_TRANSFER,CANCELLED,2025-02-14,2025-02-18,2735.42,2735.42,BRL,290.576.814-20,Pires S/A,Jesus Paulista,SE,2026-05-25 01:16:38
FLOW-0000001297,POL-00000394,CLM-00000516,REINSURANCE,PIX,PENDING,2025-09-20,2025-09-22,8918.67,8918.67,BRL,286.591.304-05,Albuquerque,Machado,SE,2026-05-25 01:16:38
FLOW-0000001298,POL-00000403,CLM-00000187,REFUND,DEBIT,PROCESSED,2026-01-18,2026-01-18,18525.88,18525.88,BRL,085.436.192-89,Sales Sales Ltda.,da Paz,PR,2026-05-25 01:16:38
FLOW-0000001299,POL-00000161,CLM-00000602,CANCELLATION,DEBIT,FAILED,2026-01-14,2026-01-14,2128.1,0.0,BRL,356.472.908-92,Silva Moraes S.A.,Guerra,MG,2026-05-25 01:16:38
FLOW-0000001300,POL-00000495,CLM-00000941,COMMISSION,BANK_SLIP,FAILED,2024-09-02,2024-09-07,11276.2,0.0,BRL,861.207.934-96,Sousa Fogaça Ltda.,Nascimento,AP,2026-05-25 01:16:38
FLOW-0000001301,POL-00000447,CLM-00000690,CANCELLATION,PIX,FAILED,2025-07-22,2025-07-23,4667.93,0.0,BRL,195.073.684-93,Oliveira,Rios,SP,2026-05-25 01:16:38
FLOW-0000001302,POL-00000060,CLM-00000014,PREMIUM_PAYMENT,BANK_SLIP,CANCELLED,2025-01-15,2025-01-18,13382.68,13382.68,BRL,614.735.892-82,Mendes - EI,da Mota,AC,2026-05-25 01:16:38
FLOW-0000001303,POL-00000445,CLM-00000674,CANCELLATION,BANK_TRANSFER,CANCELLED,2024-12-20,2024-12-25,11954.14,11954.14,BRL,458.039.276-00,Moraes,Aparecida,AP,2026-05-25 01:16:38
FLOW-0000001304,POL-00000354,CLM-00000690,REINSURANCE,DEBIT,FAILED,2025-10-27,2025-11-01,12193.73,0.0,BRL,032.847.169-04,Silva,Campos dos Dourados,GO,2026-05-25 01:16:38
FLOW-0000001305,POL-00000098,CLM-00000115,CLAIM_PAYMENT,PIX,PENDING,2026-04-14,2026-04-16,2236.5,2236.5,BRL,325.790.184-41,Marques,Montenegro de Minas,TO,2026-05-25 01:16:38
FLOW-0000001306,POL-00000247,CLM-00000665,PREMIUM_PAYMENT,BANK_SLIP,PROCESSED,2025-07-13,2025-07-18,24264.48,24264.48,BRL,518.749.230-60,Cavalcanti Pires S.A.,Alves de Duarte,SE,2026-05-25 01:16:38
FLOW-0000001307,POL-00000045,CLM-00000309,CANCELLATION,DEBIT,PROCESSED,2026-02-11,2026-02-16,6082.42,6082.42,BRL,381.270.469-22,Macedo S.A.,da Luz,PE,2026-05-25 01:16:38
FLOW-0000001308,POL-00000086,CLM-00000925,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2026-04-28,2026-04-29,11876.03,11876.03,BRL,312.759.408-97,Cavalcante,Jesus,RS,2026-05-25 01:16:38
FLOW-0000001309,POL-00000011,CLM-00000881,REFUND,DEBIT,CANCELLED,2025-03-20,2025-03-25,17579.82,17579.82,BRL,029.183.467-13,Cavalcante,Pinto,PB,2026-05-25 01:16:38
FLOW-0000001310,POL-00000027,CLM-00000342,COMMISSION,PIX,CANCELLED,2025-03-18,2025-03-22,6103.61,6103.61,BRL,692.413.850-06,Macedo,Pimenta,AC,2026-05-25 01:16:38
FLOW-0000001311,POL-00000213,CLM-00000869,CANCELLATION,DEBIT,CANCELLED,2025-05-10,2025-05-10,15778.73,15778.73,BRL,153.490.876-57,da Rocha Novais - EI,Aparecida,CE,2026-05-25 01:16:38
FLOW-0000001312,POL-00000019,CLM-00000500,CANCELLATION,DEBIT,FAILED,2024-11-26,2024-12-01,14487.6,0.0,BRL,645.137.809-75,Guerra Ltda.,Freitas Verde,RS,2026-05-25 01:16:38
FLOW-0000001313,POL-00000119,CLM-00000732,CANCELLATION,PIX,CANCELLED,2024-10-07,2024-10-10,12858.23,12858.23,BRL,078.132.594-32,Sá,Nunes,MS,2026-05-25 01:16:38
FLOW-0000001314,POL-00000284,CLM-00000066,REINSURANCE,CREDIT_CARD,FAILED,2024-09-08,2024-09-12,524.54,0.0,BRL,296.304.517-43,Pimenta Pires - ME,Rezende,PI,2026-05-25 01:16:38
FLOW-0000001315,POL-00000254,CLM-00000638,REFUND,CREDIT_CARD,PENDING,2025-07-31,2025-08-05,10457.58,10457.58,BRL,876.024.351-17,da Cruz e Filhos,Montenegro da Mata,AP,2026-05-25 01:16:38
FLOW-0000001316,POL-00000148,CLM-00000744,PREMIUM_PAYMENT,BANK_SLIP,PROCESSED,2025-10-28,2025-10-31,17452.99,17452.99,BRL,143.268.790-50,Borges Costa - ME,Vasconcelos,SC,2026-05-25 01:16:38
FLOW-0000001317,POL-00000301,CLM-00000931,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2026-02-10,2026-02-13,8628.99,8628.99,BRL,046.753.192-70,Silveira - ME,Borges,CE,2026-05-25 01:16:38
FLOW-0000001318,POL-00000068,CLM-00000905,CANCELLATION,CREDIT_CARD,CANCELLED,2025-10-30,2025-11-03,21343.67,21343.67,BRL,963.075.182-86,Rezende Fernandes Ltda.,da Mota,MG,2026-05-25 01:16:38
FLOW-0000001319,POL-00000408,CLM-00000484,REFUND,BANK_SLIP,FAILED,2025-10-17,2025-10-22,17799.06,0.0,BRL,471.265.930-07,Sampaio Ribeiro - EI,Porto,ES,2026-05-25 01:16:38
FLOW-0000001320,POL-00000342,CLM-00000495,CANCELLATION,BANK_SLIP,PENDING,2025-10-27,2025-10-31,5219.85,5219.85,BRL,364.928.071-03,Mendes e Filhos,Correia,PI,2026-05-25 01:16:38
FLOW-0000001321,POL-00000052,CLM-00000813,REINSURANCE,DEBIT,CANCELLED,2026-01-09,2026-01-10,5027.13,5027.13,BRL,672.439.805-38,Farias - EI,Cassiano do Amparo,SP,2026-05-25 01:16:38
FLOW-0000001322,POL-00000010,CLM-00000368,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2026-02-28,2026-03-03,7626.11,7626.11,BRL,327.649.581-37,Cardoso,Alves da Praia,BA,2026-05-25 01:16:38
FLOW-0000001323,POL-00000414,CLM-00000066,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2026-01-18,2026-01-20,16939.35,16939.35,BRL,298.017.564-11,da Mata Fernandes - ME,da Cruz,PR,2026-05-25 01:16:38
FLOW-0000001324,POL-00000288,CLM-00000230,CLAIM_PAYMENT,DEBIT,PENDING,2024-09-04,2024-09-07,2893.53,2893.53,BRL,956.180.372-03,Cavalcante Novaes - EI,Garcia do Norte,GO,2026-05-25 01:16:38
FLOW-0000001325,POL-00000395,CLM-00000899,COMMISSION,BANK_TRANSFER,PENDING,2026-03-13,2026-03-15,24841.89,24841.89,BRL,598.403.217-14,Pacheco Sampaio S.A.,Ferreira do Oeste,PB,2026-05-25 01:16:38
FLOW-0000001326,POL-00000362,CLM-00000052,CANCELLATION,DEBIT,PENDING,2024-06-20,2024-06-22,22413.13,22413.13,BRL,492.536.180-51,Costela,Ferreira,ES,2026-05-25 01:16:38
FLOW-0000001327,POL-00000401,CLM-00000626,PREMIUM_PAYMENT,BANK_TRANSFER,PENDING,2026-02-28,2026-03-03,24068.05,24068.05,BRL,715.208.694-01,Pimenta S.A.,Alves de Ramos,SC,2026-05-25 01:16:38
FLOW-0000001328,POL-00000086,CLM-00000646,PREMIUM_PAYMENT,PIX,PENDING,2025-07-15,2025-07-15,20599.08,20599.08,BRL,801.295.467-20,da Paz,Carvalho Alegre,PE,2026-05-25 01:16:38
FLOW-0000001329,POL-00000363,CLM-00000453,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2025-12-12,2025-12-13,22779.09,0.0,BRL,489.016.237-22,Moura,Rodrigues de Cassiano,MA,2026-05-25 01:16:38
FLOW-0000001330,POL-00000332,CLM-00000373,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2025-04-02,2025-04-05,18327.17,18327.17,BRL,241.059.738-60,Leão - ME,Marques do Galho,PE,2026-05-25 01:16:38
FLOW-0000001331,POL-00000497,CLM-00000426,CLAIM_PAYMENT,PIX,CANCELLED,2024-08-07,2024-08-08,3118.44,3118.44,BRL,432.601.978-69,Montenegro S.A.,Carvalho,AC,2026-05-25 01:16:38
FLOW-0000001332,POL-00000147,CLM-00000518,REFUND,BANK_SLIP,FAILED,2025-06-10,2025-06-11,20878.59,0.0,BRL,628.430.159-60,Mendonça,Pastor das Pedras,SP,2026-05-25 01:16:38
FLOW-0000001333,POL-00000185,CLM-00000645,CANCELLATION,BANK_SLIP,CANCELLED,2026-05-23,2026-05-23,6687.09,6687.09,BRL,258.097.436-92,Silveira,Rios de Fernandes,PA,2026-05-25 01:16:38
FLOW-0000001334,POL-00000404,CLM-00000234,REINSURANCE,BANK_SLIP,CANCELLED,2024-12-25,2024-12-26,18842.5,18842.5,BRL,170.583.426-44,das Neves S/A,Vargas da Praia,AM,2026-05-25 01:16:38
FLOW-0000001335,POL-00000488,CLM-00000873,REFUND,BANK_TRANSFER,CANCELLED,2024-11-01,2024-11-04,10364.56,10364.56,BRL,927.136.480-50,Correia Campos S/A,Lima de da Paz,SC,2026-05-25 01:16:38
FLOW-0000001336,POL-00000075,CLM-00000789,PREMIUM_PAYMENT,PIX,CANCELLED,2025-05-20,2025-05-25,9076.27,9076.27,BRL,405.263.917-07,da Paz,Mendonça do Galho,PR,2026-05-25 01:16:38
FLOW-0000001337,POL-00000174,CLM-00000323,PREMIUM_PAYMENT,DEBIT,PENDING,2025-05-16,2025-05-21,20165.86,20165.86,BRL,853.296.014-60,Brito Vieira e Filhos,Montenegro,SC,2026-05-25 01:16:38
FLOW-0000001338,POL-00000339,CLM-00000945,REFUND,BANK_SLIP,PENDING,2025-10-30,2025-10-31,10880.1,10880.1,BRL,295.370.146-06,Machado S/A,Pereira do Oeste,RN,2026-05-25 01:16:38
FLOW-0000001339,POL-00000215,CLM-00000412,CANCELLATION,BANK_TRANSFER,FAILED,2025-02-03,2025-02-07,1492.36,0.0,BRL,395.472.186-46,Martins e Filhos,da Paz de Pimenta,MT,2026-05-25 01:16:38
FLOW-0000001340,POL-00000005,CLM-00000847,COMMISSION,CREDIT_CARD,FAILED,2024-09-22,2024-09-24,18052.7,0.0,BRL,617.290.853-77,Rodrigues,Siqueira,MG,2026-05-25 01:16:38
FLOW-0000001341,POL-00000229,CLM-00000660,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2024-11-10,2024-11-14,15279.51,15279.51,BRL,430.198.675-84,Sá Mendonça - EI,da Rocha,AM,2026-05-25 01:16:38
FLOW-0000001342,POL-00000358,CLM-00000354,REINSURANCE,DEBIT,CANCELLED,2026-01-15,2026-01-19,15627.77,15627.77,BRL,537.082.691-95,Alves Pastor S/A,Machado,MT,2026-05-25 01:16:38
FLOW-0000001343,POL-00000276,CLM-00000343,PREMIUM_PAYMENT,DEBIT,PENDING,2025-07-31,2025-08-01,22030.32,22030.32,BRL,581.304.627-53,Carvalho,Cunha dos Dourados,AM,2026-05-25 01:16:38
FLOW-0000001344,POL-00000110,CLM-00000096,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2025-05-18,2025-05-23,17986.07,0.0,BRL,861.390.574-93,Pacheco,Duarte de Minas,MA,2026-05-25 01:16:38
FLOW-0000001345,POL-00000012,CLM-00000029,COMMISSION,BANK_TRANSFER,PROCESSED,2026-01-26,2026-01-30,7840.7,7840.7,BRL,348.921.506-06,Fernandes,Alves,AC,2026-05-25 01:16:38
FLOW-0000001346,POL-00000259,CLM-00000114,COMMISSION,PIX,CANCELLED,2025-12-26,2025-12-30,6504.32,6504.32,BRL,659.843.201-42,Leão,Leão da Mata,AM,2026-05-25 01:16:38
FLOW-0000001347,POL-00000064,CLM-00000049,REINSURANCE,PIX,FAILED,2025-01-19,2025-01-21,6530.92,0.0,BRL,950.724.638-00,Camargo Campos S.A.,Azevedo,BA,2026-05-25 01:16:38
FLOW-0000001348,POL-00000233,CLM-00000348,CANCELLATION,BANK_SLIP,PENDING,2024-08-21,2024-08-24,7484.13,7484.13,BRL,279.643.158-46,Cavalcanti - EI,Peixoto da Mata,MA,2026-05-25 01:16:38
FLOW-0000001349,POL-00000180,CLM-00000307,REINSURANCE,CREDIT_CARD,PROCESSED,2024-11-20,2024-11-25,24725.55,24725.55,BRL,473.018.265-08,Ferreira Costa S.A.,Fernandes,MS,2026-05-25 01:16:38
FLOW-0000001350,POL-00000366,CLM-00000387,CANCELLATION,BANK_TRANSFER,PROCESSED,2025-05-18,2025-05-23,19630.49,19630.49,BRL,508.912.364-06,Vieira Alves S/A,Fogaça da Serra,SE,2026-05-25 01:16:38
FLOW-0000001351,POL-00000422,CLM-00000798,COMMISSION,CREDIT_CARD,PROCESSED,2026-01-04,2026-01-09,6228.45,6228.45,BRL,427.051.938-04,Sá,Rios,AC,2026-05-25 01:16:38
FLOW-0000001352,POL-00000425,CLM-00000422,CANCELLATION,PIX,CANCELLED,2025-02-13,2025-02-16,2494.8,2494.8,BRL,186.724.503-53,Moura S/A,Rezende,SC,2026-05-25 01:16:38
FLOW-0000001353,POL-00000110,CLM-00000457,CLAIM_PAYMENT,PIX,CANCELLED,2026-02-28,2026-02-28,1601.73,1601.73,BRL,017.386.942-40,Pimenta Nunes - EI,Borges de Câmara,PB,2026-05-25 01:16:38
FLOW-0000001354,POL-00000447,CLM-00000271,REFUND,BANK_TRANSFER,CANCELLED,2025-02-05,2025-02-07,16936.72,16936.72,BRL,072.964.513-43,Sales - ME,Sousa,MS,2026-05-25 01:16:38
FLOW-0000001355,POL-00000375,CLM-00000997,REFUND,DEBIT,CANCELLED,2025-11-17,2025-11-20,15929.71,15929.71,BRL,082.546.913-98,Rocha Câmara - ME,Pastor Paulista,RO,2026-05-25 01:16:38
FLOW-0000001356,POL-00000365,CLM-00000469,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2024-09-05,2024-09-06,3651.44,3651.44,BRL,857.932.160-30,da Rocha,Pastor,PI,2026-05-25 01:16:38
FLOW-0000001357,POL-00000356,CLM-00000218,REINSURANCE,DEBIT,PENDING,2026-03-27,2026-04-01,12853.98,12853.98,BRL,916.027.458-11,Câmara,Cavalcante do Norte,MT,2026-05-25 01:16:38
FLOW-0000001358,POL-00000472,CLM-00000975,CLAIM_PAYMENT,PIX,FAILED,2026-02-15,2026-02-18,863.55,0.0,BRL,376.041.285-80,Ramos Lima S/A,Carvalho,RO,2026-05-25 01:16:38
FLOW-0000001359,POL-00000190,CLM-00000586,PREMIUM_PAYMENT,CREDIT_CARD,PENDING,2025-08-24,2025-08-28,21315.33,21315.33,BRL,795.103.642-07,Lima,Aparecida,AL,2026-05-25 01:16:38
FLOW-0000001360,POL-00000157,CLM-00000384,PREMIUM_PAYMENT,CREDIT_CARD,FAILED,2025-04-19,2025-04-19,13093.3,0.0,BRL,473.682.019-50,Moraes,Vieira,SE,2026-05-25 01:16:38
FLOW-0000001361,POL-00000402,CLM-00000604,CLAIM_PAYMENT,DEBIT,PROCESSED,2025-04-04,2025-04-06,12173.84,12173.84,BRL,753.098.462-47,Cavalcante,Cavalcante Grande,RO,2026-05-25 01:16:38
FLOW-0000001362,POL-00000111,CLM-00000188,COMMISSION,DEBIT,FAILED,2025-01-30,2025-01-30,23423.68,0.0,BRL,649.508.237-10,Santos Castro Ltda.,Teixeira,RJ,2026-05-25 01:16:38
FLOW-0000001363,POL-00000446,CLM-00000046,COMMISSION,DEBIT,PENDING,2024-07-02,2024-07-02,3102.08,3102.08,BRL,685.410.937-00,Freitas Gomes Ltda.,Aragão,SC,2026-05-25 01:16:38
FLOW-0000001364,POL-00000461,CLM-00000346,REINSURANCE,DEBIT,CANCELLED,2025-11-05,2025-11-08,14347.82,14347.82,BRL,794.283.156-64,Peixoto,Vargas,AP,2026-05-25 01:16:38
FLOW-0000001365,POL-00000391,CLM-00000142,REINSURANCE,BANK_TRANSFER,PROCESSED,2025-09-09,2025-09-12,20869.78,20869.78,BRL,958.647.210-85,da Paz,Silva da Mata,DF,2026-05-25 01:16:38
FLOW-0000001366,POL-00000077,CLM-00000888,REFUND,CREDIT_CARD,CANCELLED,2025-08-30,2025-09-04,11550.36,11550.36,BRL,402.519.876-20,da Cunha,da Rosa,AP,2026-05-25 01:16:38
FLOW-0000001367,POL-00000199,CLM-00000239,CANCELLATION,DEBIT,CANCELLED,2025-11-22,2025-11-22,20005.3,20005.3,BRL,215.498.603-05,da Mata,da Cunha das Pedras,RS,2026-05-25 01:16:38
FLOW-0000001368,POL-00000377,CLM-00000285,CANCELLATION,PIX,CANCELLED,2025-05-28,2025-05-30,13547.81,13547.81,BRL,328.504.169-24,Novaes,Farias do Sul,PE,2026-05-25 01:16:38
FLOW-0000001369,POL-00000288,CLM-00000661,REINSURANCE,PIX,FAILED,2025-08-08,2025-08-09,17694.86,0.0,BRL,564.029.837-56,das Neves,Brito de Siqueira,RJ,2026-05-25 01:16:38
FLOW-0000001370,POL-00000491,CLM-00000584,CLAIM_PAYMENT,BANK_TRANSFER,PENDING,2026-05-13,2026-05-18,14005.85,14005.85,BRL,659.172.804-01,das Neves Ltda.,Ferreira do Campo,RJ,2026-05-25 01:16:38
FLOW-0000001371,POL-00000062,CLM-00000675,REINSURANCE,BANK_TRANSFER,PENDING,2024-06-07,2024-06-08,18776.44,18776.44,BRL,045.938.712-04,Lima,Pires,GO,2026-05-25 01:16:38
FLOW-0000001372,POL-00000126,CLM-00000850,COMMISSION,BANK_TRANSFER,PROCESSED,2026-04-08,2026-04-09,24061.3,24061.3,BRL,610.782.493-69,Silva,Novaes Alegre,RJ,2026-05-25 01:16:38
FLOW-0000001373,POL-00000206,CLM-00000604,REINSURANCE,PIX,FAILED,2025-02-18,2025-02-21,2161.97,0.0,BRL,097.124.683-13,Leão,Gomes,GO,2026-05-25 01:16:38
FLOW-0000001374,POL-00000224,CLM-00000185,PREMIUM_PAYMENT,DEBIT,FAILED,2024-12-23,2024-12-26,21556.26,0.0,BRL,687.054.219-85,Siqueira - EI,Fonseca das Flores,RS,2026-05-25 01:16:38
FLOW-0000001375,POL-00000132,CLM-00000094,COMMISSION,PIX,CANCELLED,2024-11-06,2024-11-06,21498.23,21498.23,BRL,865.291.703-59,Carvalho,Carvalho,PE,2026-05-25 01:16:38
FLOW-0000001376,POL-00000094,CLM-00000262,COMMISSION,PIX,PROCESSED,2025-05-08,2025-05-08,13567.39,13567.39,BRL,617.259.034-07,Vieira,Costela,SE,2026-05-25 01:16:38
FLOW-0000001377,POL-00000031,CLM-00000630,REFUND,CREDIT_CARD,PROCESSED,2024-10-25,2024-10-26,7704.52,7704.52,BRL,468.297.350-92,Fogaça,Fonseca,RJ,2026-05-25 01:16:38
FLOW-0000001378,POL-00000200,CLM-00000102,PREMIUM_PAYMENT,CREDIT_CARD,FAILED,2024-11-26,2024-11-27,727.92,0.0,BRL,108.942.736-04,Moura,Pastor,PR,2026-05-25 01:16:38
FLOW-0000001379,POL-00000193,CLM-00000965,COMMISSION,PIX,FAILED,2024-08-01,2024-08-02,10349.93,0.0,BRL,792.584.613-55,Brito Mendonça - EI,Cunha,PE,2026-05-25 01:16:38
FLOW-0000001380,POL-00000253,CLM-00000521,REINSURANCE,BANK_TRANSFER,PROCESSED,2026-02-19,2026-02-19,5103.86,5103.86,BRL,079.548.162-49,Casa Grande Gomes e Filhos,Silveira de Minas,RS,2026-05-25 01:16:38
FLOW-0000001381,POL-00000163,CLM-00000476,COMMISSION,BANK_TRANSFER,PENDING,2024-08-14,2024-08-17,23736.46,23736.46,BRL,173.629.058-40,da Rosa Costa e Filhos,Mendes,MA,2026-05-25 01:16:38
FLOW-0000001382,POL-00000325,CLM-00000240,PREMIUM_PAYMENT,PIX,CANCELLED,2025-02-04,2025-02-07,1683.18,1683.18,BRL,518.432.670-71,Albuquerque S.A.,Campos,PR,2026-05-25 01:16:38
FLOW-0000001383,POL-00000127,CLM-00000782,REINSURANCE,BANK_TRANSFER,PENDING,2026-02-24,2026-02-26,13874.18,13874.18,BRL,386.510.427-44,Carvalho,Lopes,MT,2026-05-25 01:16:38
FLOW-0000001384,POL-00000229,CLM-00000086,COMMISSION,BANK_TRANSFER,CANCELLED,2024-11-21,2024-11-26,19641.09,19641.09,BRL,815.607.923-02,Azevedo,Câmara,SP,2026-05-25 01:16:38
FLOW-0000001385,POL-00000277,CLM-00000173,CLAIM_PAYMENT,BANK_SLIP,FAILED,2024-10-05,2024-10-06,19582.9,0.0,BRL,910.285.437-60,Jesus Vasconcelos Ltda.,Araújo,BA,2026-05-25 01:16:38
FLOW-0000001386,POL-00000022,CLM-00000002,REINSURANCE,DEBIT,CANCELLED,2025-05-06,2025-05-10,23817.69,23817.69,BRL,839.017.246-13,Vargas Campos - ME,Marques,TO,2026-05-25 01:16:38
FLOW-0000001387,POL-00000031,CLM-00000956,CLAIM_PAYMENT,DEBIT,PENDING,2025-02-05,2025-02-09,7266.77,7266.77,BRL,870.543.296-00,Nogueira - EI,Melo de da Paz,PA,2026-05-25 01:16:38
FLOW-0000001388,POL-00000180,CLM-00000863,CANCELLATION,BANK_SLIP,CANCELLED,2024-06-11,2024-06-13,14966.8,14966.8,BRL,760.594.328-83,Camargo,da Luz,PA,2026-05-25 01:16:38
FLOW-0000001389,POL-00000083,CLM-00000757,COMMISSION,BANK_TRANSFER,PENDING,2025-11-14,2025-11-18,21025.07,21025.07,BRL,890.352.416-06,Borges,Casa Grande,CE,2026-05-25 01:16:38
FLOW-0000001390,POL-00000358,CLM-00000126,PREMIUM_PAYMENT,BANK_SLIP,CANCELLED,2025-11-14,2025-11-18,1794.88,1794.88,BRL,837.109.562-77,Guerra Ltda.,Mendes,SC,2026-05-25 01:16:38
FLOW-0000001391,POL-00000108,CLM-00000626,COMMISSION,BANK_TRANSFER,CANCELLED,2024-10-25,2024-10-30,13934.15,13934.15,BRL,041.795.832-32,Barbosa,Sousa,RN,2026-05-25 01:16:38
FLOW-0000001392,POL-00000386,CLM-00000725,COMMISSION,DEBIT,FAILED,2026-04-17,2026-04-19,22104.09,0.0,BRL,035.817.246-26,Cassiano,Martins,AP,2026-05-25 01:16:38
FLOW-0000001393,POL-00000108,CLM-00000471,COMMISSION,BANK_TRANSFER,FAILED,2025-08-05,2025-08-07,6185.91,0.0,BRL,263.854.791-37,Pinto S/A,Nunes do Campo,RS,2026-05-25 01:16:38
FLOW-0000001394,POL-00000331,CLM-00000945,CANCELLATION,PIX,PROCESSED,2025-06-20,2025-06-22,446.07,446.07,BRL,701.945.628-67,Garcia Andrade - EI,Correia,PR,2026-05-25 01:16:38
FLOW-0000001395,POL-00000212,CLM-00000570,PREMIUM_PAYMENT,DEBIT,PROCESSED,2024-11-28,2024-12-02,11939.4,11939.4,BRL,304.978.512-88,da Rosa Ltda.,Sampaio,MA,2026-05-25 01:16:38
FLOW-0000001396,POL-00000276,CLM-00000032,CANCELLATION,DEBIT,PENDING,2025-04-16,2025-04-19,13476.38,13476.38,BRL,376.125.490-34,Montenegro,Rios,ES,2026-05-25 01:16:38
FLOW-0000001397,POL-00000199,CLM-00000182,REFUND,PIX,FAILED,2024-10-21,2024-10-26,3129.22,0.0,BRL,694.251.370-99,da Cruz,Santos,RN,2026-05-25 01:16:38
FLOW-0000001398,POL-00000005,CLM-00000227,CLAIM_PAYMENT,PIX,CANCELLED,2025-01-16,2025-01-16,11594.18,11594.18,BRL,780.453.916-93,Nascimento - ME,Pereira,PR,2026-05-25 01:16:38
FLOW-0000001399,POL-00000099,CLM-00000093,CANCELLATION,BANK_TRANSFER,FAILED,2024-09-14,2024-09-16,17029.83,0.0,BRL,491.865.073-20,Mendes,Fonseca,SC,2026-05-25 01:16:38
FLOW-0000001400,POL-00000120,CLM-00000506,CANCELLATION,CREDIT_CARD,PROCESSED,2024-11-06,2024-11-11,7614.3,7614.3,BRL,062.579.413-34,Mendes,Siqueira do Sul,RN,2026-05-25 01:16:38
FLOW-0000001401,POL-00000004,CLM-00000201,CANCELLATION,DEBIT,PROCESSED,2025-05-01,2025-05-01,7054.87,7054.87,BRL,138.526.079-30,da Luz,Abreu de da Mota,MG,2026-05-25 01:16:38
FLOW-0000001402,POL-00000088,CLM-00000566,REINSURANCE,BANK_SLIP,CANCELLED,2025-05-27,2025-05-27,21754.41,21754.41,BRL,908.764.235-00,Pacheco,Marques da Serra,MT,2026-05-25 01:16:38
FLOW-0000001403,POL-00000034,CLM-00000603,CANCELLATION,BANK_SLIP,PROCESSED,2025-12-03,2025-12-08,18483.43,18483.43,BRL,107.293.468-03,da Cruz,Camargo,CE,2026-05-25 01:16:38
FLOW-0000001404,POL-00000452,CLM-00000536,COMMISSION,CREDIT_CARD,PROCESSED,2025-11-26,2025-12-01,1672.98,1672.98,BRL,781.296.034-03,das Neves,da Rocha,SE,2026-05-25 01:16:38
FLOW-0000001405,POL-00000349,CLM-00000574,PREMIUM_PAYMENT,DEBIT,FAILED,2024-08-13,2024-08-14,21199.3,0.0,BRL,602.378.159-40,Cavalcante Porto S/A,Viana,ES,2026-05-25 01:16:38
FLOW-0000001406,POL-00000438,CLM-00000962,CANCELLATION,CREDIT_CARD,PENDING,2026-01-09,2026-01-09,23450.36,23450.36,BRL,703.215.846-35,da Paz,Câmara de Cardoso,AL,2026-05-25 01:16:38
FLOW-0000001407,POL-00000063,CLM-00000697,REFUND,BANK_TRANSFER,FAILED,2025-08-05,2025-08-08,21116.32,0.0,BRL,629.738.510-68,Costa,Silveira das Flores,TO,2026-05-25 01:16:38
FLOW-0000001408,POL-00000453,CLM-00000739,REINSURANCE,BANK_SLIP,PENDING,2025-03-11,2025-03-14,12414.59,12414.59,BRL,801.549.736-10,Mendonça,da Paz,SP,2026-05-25 01:16:38
FLOW-0000001409,POL-00000162,CLM-00000006,REFUND,DEBIT,CANCELLED,2026-02-07,2026-02-07,6984.43,6984.43,BRL,372.598.601-03,Guerra,Almeida,PI,2026-05-25 01:16:38
FLOW-0000001410,POL-00000378,CLM-00000232,REINSURANCE,DEBIT,PENDING,2025-01-17,2025-01-18,8400.91,8400.91,BRL,123.846.975-28,Moura,Garcia,AP,2026-05-25 01:16:38
